,,,,,,,
TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,TX_TYPE,TX_AMOUNT,TIMESTAMP,IS_FRAUD,ALERT_ID
32080,9170,9846,TRANSFER,8.03,5,False,-1
32081,9170,8427,TRANSFER,8.03,5,False,-1
32082,9170,1804,TRANSFER,8.03,5,False,-1
32083,9170,6925,TRANSFER,8.03,5,False,-1
32084,8973,7363,TRANSFER,266.85,5,False,-1
32085,8904,8762,TRANSFER,227.17,5,False,-1
32086,1474,7682,TRANSFER,589.38,5,False,-1
32087,8255,7675,TRANSFER,534.65,5,False,-1
32088,8395,9553,TRANSFER,2101.75,5,False,-1
32089,2422,9981,TRANSFER,542.9,5,False,-1
32090,4595,7441,TRANSFER,554.09,5,False,-1
32091,8452,5173,TRANSFER,446.69,5,False,-1
32092,3596,5621,TRANSFER,492.72,5,False,-1
32093,481,1612,TRANSFER,422.69,5,False,-1
32094,3439,9565,TRANSFER,558.4,5,False,-1
32095,464,9433,TRANSFER,557.9,5,False,-1
32096,528,6188,TRANSFER,527.17,5,False,-1
32097,201,4450,TRANSFER,1843.49,5,False,-1
32098,9424,4294,TRANSFER,404.42,5,False,-1
32099,1448,7362,TRANSFER,445.92,5,False,-1
32100,4779,9641,TRANSFER,123.05,5,False,-1
32101,4779,7351,TRANSFER,123.05,5,False,-1
32102,4779,8314,TRANSFER,123.05,5,False,-1
32103,4779,9887,TRANSFER,123.05,5,False,-1
32104,4779,9715,TRANSFER,123.05,5,False,-1
32105,4779,6306,TRANSFER,123.05,5,False,-1
32106,4779,9768,TRANSFER,123.05,5,False,-1
32107,4779,5898,TRANSFER,123.05,5,False,-1
32108,4779,9933,TRANSFER,123.05,5,False,-1
32109,8543,9003,TRANSFER,404.29,5,False,-1
32110,2443,5619,TRANSFER,562.22,5,False,-1
32111,8541,9015,TRANSFER,573.71,5,False,-1
32112,1134,9850,TRANSFER,38.7,5,False,-1
32113,1134,7232,TRANSFER,38.7,5,False,-1
32114,1134,9637,TRANSFER,38.7,5,False,-1
32115,1134,9846,TRANSFER,38.7,5,False,-1
32116,1134,6291,TRANSFER,38.7,5,False,-1
32117,552,7761,TRANSFER,527.39,5,False,-1
32118,1250,1114,TRANSFER,592.29,5,False,-1
32119,3944,7341,TRANSFER,233.1,5,False,-1
32120,7897,9147,TRANSFER,277.08,5,False,-1
32121,2501,8168,TRANSFER,564.23,5,False,-1
32122,5006,6053,TRANSFER,13.26,5,False,-1
32123,5006,2118,TRANSFER,13.26,5,False,-1
32124,5006,9778,TRANSFER,13.26,5,False,-1
32125,5006,3543,TRANSFER,13.26,5,False,-1
32126,5006,7522,TRANSFER,13.26,5,False,-1
32127,5006,9381,TRANSFER,13.26,5,False,-1
32128,5006,9746,TRANSFER,13.26,5,False,-1
32129,5006,6514,TRANSFER,13.26,5,False,-1
32130,5006,8175,TRANSFER,13.26,5,False,-1
32131,3498,9345,TRANSFER,483.01,5,False,-1
32132,8576,9586,TRANSFER,565.19,5,False,-1
32133,9525,7165,TRANSFER,496.2,5,False,-1
32134,1501,146,TRANSFER,553.26,5,False,-1
32135,6427,9245,TRANSFER,501.42,5,False,-1
32136,429,9982,TRANSFER,409.41,5,False,-1
32137,3258,3858,TRANSFER,1285.25,5,False,-1
32138,4481,7792,TRANSFER,431.04,5,False,-1
32139,9518,5361,TRANSFER,475.88,5,False,-1
32140,8599,9476,TRANSFER,543.53,5,False,-1
32141,4498,9970,TRANSFER,446.3,5,False,-1
32142,1242,5763,TRANSFER,773.04,5,False,-1
32143,5580,9892,TRANSFER,551.05,5,False,-1
32144,6799,9597,TRANSFER,160.72,5,False,-1
32145,6799,2524,TRANSFER,160.72,5,False,-1
32146,6799,2512,TRANSFER,160.72,5,False,-1
32147,6799,9112,TRANSFER,160.72,5,False,-1
32148,6799,6893,TRANSFER,160.72,5,False,-1
32149,6799,9302,TRANSFER,160.72,5,False,-1
32150,6799,9956,TRANSFER,160.72,5,False,-1
32151,6799,5635,TRANSFER,160.72,5,False,-1
32152,6799,6868,TRANSFER,160.72,5,False,-1
32153,6799,9827,TRANSFER,160.72,5,False,-1
32154,6799,295,TRANSFER,160.72,5,False,-1
32155,6799,8519,TRANSFER,160.72,5,False,-1
32156,2066,9982,TRANSFER,23.08,5,False,-1
32157,2066,177,TRANSFER,23.08,5,False,-1
32158,2066,9466,TRANSFER,23.08,5,False,-1
32159,2066,1086,TRANSFER,23.08,5,False,-1
32160,2066,9032,TRANSFER,23.08,5,False,-1
32161,2066,4219,TRANSFER,23.08,5,False,-1
32162,9488,7022,TRANSFER,490.26,5,False,-1
32163,8539,9103,TRANSFER,568.53,5,False,-1
32164,6760,9476,TRANSFER,192.33,5,False,-1
32165,6760,8233,TRANSFER,192.33,5,False,-1
32166,6760,9884,TRANSFER,192.33,5,False,-1
32167,6760,7375,TRANSFER,192.33,5,False,-1
32168,6760,9964,TRANSFER,192.33,5,False,-1
32169,6760,9535,TRANSFER,192.33,5,False,-1
32170,6760,9888,TRANSFER,192.33,5,False,-1
32171,6760,9459,TRANSFER,192.33,5,False,-1
32172,6760,546,TRANSFER,192.33,5,False,-1
32173,6760,9815,TRANSFER,192.33,5,False,-1
32174,6760,5613,TRANSFER,192.33,5,False,-1
32175,2523,447,TRANSFER,574.52,5,False,-1
32176,2457,9178,TRANSFER,431.07,5,False,-1
32177,5558,1844,TRANSFER,490.51,5,False,-1
32178,8115,9155,TRANSFER,10.51,5,False,-1
32179,8115,9442,TRANSFER,10.51,5,False,-1
32180,8115,8820,TRANSFER,10.51,5,False,-1
32181,8115,9062,TRANSFER,10.51,5,False,-1
32182,8115,3496,TRANSFER,10.51,5,False,-1
32183,8115,8190,TRANSFER,10.51,5,False,-1
32184,8115,7570,TRANSFER,10.51,5,False,-1
32185,8115,2218,TRANSFER,10.51,5,False,-1
32186,8115,3749,TRANSFER,10.51,5,False,-1
32187,8115,3448,TRANSFER,10.51,5,False,-1
32188,8115,4928,TRANSFER,10.51,5,False,-1
32189,8115,2355,TRANSFER,10.51,5,False,-1
32190,8115,4754,TRANSFER,10.51,5,False,-1
32191,8115,8903,TRANSFER,10.51,5,False,-1
32192,8115,5979,TRANSFER,10.51,5,False,-1
32193,7406,5186,TRANSFER,475.26,5,False,-1
32194,7497,6144,TRANSFER,441.01,5,False,-1
32195,3242,9322,TRANSFER,3107.08,5,False,-1
32196,9920,6471,TRANSFER,309.94,5,False,-1
32197,9920,7882,TRANSFER,309.94,5,False,-1
32198,9920,8331,TRANSFER,309.94,5,False,-1
32199,6166,9993,TRANSFER,15.85,5,False,-1
32200,6166,6362,TRANSFER,15.85,5,False,-1
32201,6166,9664,TRANSFER,15.85,5,False,-1
32202,6166,8023,TRANSFER,15.85,5,False,-1
32203,6166,8136,TRANSFER,15.85,5,False,-1
32204,6166,9655,TRANSFER,15.85,5,False,-1
32205,6166,8979,TRANSFER,15.85,5,False,-1
32206,6166,9934,TRANSFER,15.85,5,False,-1
32207,6166,9693,TRANSFER,15.85,5,False,-1
32208,6166,9691,TRANSFER,15.85,5,False,-1
32209,4548,9796,TRANSFER,410.2,5,False,-1
32210,5045,9069,TRANSFER,21.09,5,False,-1
32211,5045,5375,TRANSFER,21.09,5,False,-1
32212,5045,3148,TRANSFER,21.09,5,False,-1
32213,5045,4069,TRANSFER,21.09,5,False,-1
32214,5045,3311,TRANSFER,21.09,5,False,-1
32215,5045,9391,TRANSFER,21.09,5,False,-1
32216,5045,5468,TRANSFER,21.09,5,False,-1
32217,5045,9933,TRANSFER,21.09,5,False,-1
32218,5045,7837,TRANSFER,21.09,5,False,-1
32219,7610,8347,TRANSFER,156.08,5,False,-1
32220,7610,8314,TRANSFER,156.08,5,False,-1
32221,7610,7994,TRANSFER,156.08,5,False,-1
32222,7610,9203,TRANSFER,156.08,5,False,-1
32223,7610,6224,TRANSFER,156.08,5,False,-1
32224,7610,2660,TRANSFER,156.08,5,False,-1
32225,7610,7195,TRANSFER,156.08,5,False,-1
32226,7610,9691,TRANSFER,156.08,5,False,-1
32227,7610,8626,TRANSFER,156.08,5,False,-1
32228,7610,8713,TRANSFER,156.08,5,False,-1
32229,7610,7716,TRANSFER,156.08,5,False,-1
32230,7610,1606,TRANSFER,156.08,5,False,-1
32231,7610,4988,TRANSFER,156.08,5,False,-1
32232,2449,2722,TRANSFER,475.76,5,False,-1
32233,6319,5619,TRANSFER,2187.38,5,False,-1
32234,8575,9389,TRANSFER,491.57,5,False,-1
32235,1222,1872,TRANSFER,108.83,5,False,-1
32236,6526,9279,TRANSFER,521.9,5,False,-1
32237,3432,9882,TRANSFER,474.54,5,False,-1
32238,541,1484,TRANSFER,483.95,5,False,-1
32239,5212,7829,TRANSFER,174.12,5,False,-1
32240,6559,2768,TRANSFER,468.88,5,False,-1
32241,459,9617,TRANSFER,437.82,5,False,-1
32242,408,4914,TRANSFER,588.59,5,False,-1
32243,9414,6473,TRANSFER,405.6,5,False,-1
32244,7979,9960,TRANSFER,309.92,5,False,-1
32245,9517,9543,TRANSFER,503.39,5,False,-1
32246,6450,9278,TRANSFER,578.55,5,False,-1
32247,8196,5087,TRANSFER,10.52,5,False,-1
32248,8196,9354,TRANSFER,10.52,5,False,-1
32249,8196,9211,TRANSFER,10.52,5,False,-1
32250,8196,4264,TRANSFER,10.52,5,False,-1
32251,8196,8601,TRANSFER,10.52,5,False,-1
32252,8196,6478,TRANSFER,10.52,5,False,-1
32253,8196,9368,TRANSFER,10.52,5,False,-1
32254,8196,4432,TRANSFER,10.52,5,False,-1
32255,8196,2682,TRANSFER,10.52,5,False,-1
32256,8196,6916,TRANSFER,10.52,5,False,-1
32257,8196,4897,TRANSFER,10.52,5,False,-1
32258,8196,8657,TRANSFER,10.52,5,False,-1
32259,8196,8713,TRANSFER,10.52,5,False,-1
32260,8196,7614,TRANSFER,10.52,5,False,-1
32261,8196,9948,TRANSFER,10.52,5,False,-1
32262,575,4087,TRANSFER,449.58,5,False,-1
32263,5587,4293,TRANSFER,478.92,5,False,-1
32264,6592,4282,TRANSFER,500.47,5,False,-1
32265,3532,45,TRANSFER,553.1,5,False,-1
32266,7491,9851,TRANSFER,512.42,5,False,-1
32267,1440,7496,TRANSFER,566.32,5,False,-1
32268,6593,6289,TRANSFER,595.54,5,False,-1
32269,6696,7829,TRANSFER,124.97,5,False,-1
32270,6696,9921,TRANSFER,124.97,5,False,-1
32271,6696,8389,TRANSFER,124.97,5,False,-1
32272,6696,9930,TRANSFER,124.97,5,False,-1
32273,6696,9913,TRANSFER,124.97,5,False,-1
32274,6696,5599,TRANSFER,124.97,5,False,-1
32275,6696,8209,TRANSFER,124.97,5,False,-1
32276,6696,8506,TRANSFER,124.97,5,False,-1
32277,6696,7920,TRANSFER,124.97,5,False,-1
32278,6696,9714,TRANSFER,124.97,5,False,-1
32279,6696,1392,TRANSFER,124.97,5,False,-1
32280,2408,8200,TRANSFER,528.9,5,False,-1
32281,4438,9689,TRANSFER,573.57,5,False,-1
32282,2948,5949,TRANSFER,347.35,5,False,-1
32283,9691,929,TRANSFER,140.16,5,False,-1
32284,9691,7164,TRANSFER,140.16,5,False,-1
32285,9691,9661,TRANSFER,140.16,5,False,-1
32286,9691,9986,TRANSFER,140.16,5,False,-1
32287,9691,9942,TRANSFER,140.16,5,False,-1
32288,9691,4473,TRANSFER,140.16,5,False,-1
32289,9691,5024,TRANSFER,140.16,5,False,-1
32290,9691,5420,TRANSFER,140.16,5,False,-1
32291,9691,8291,TRANSFER,140.16,5,False,-1
32292,9691,7081,TRANSFER,140.16,5,False,-1
32293,9691,9242,TRANSFER,140.16,5,False,-1
32294,9691,7380,TRANSFER,140.16,5,False,-1
32295,9691,1476,TRANSFER,140.16,5,False,-1
32296,9691,314,TRANSFER,140.16,5,False,-1
32297,9691,1475,TRANSFER,140.16,5,False,-1
32298,9691,7832,TRANSFER,140.16,5,False,-1
32299,9691,4269,TRANSFER,140.16,5,False,-1
32300,9691,9999,TRANSFER,140.16,5,False,-1
32301,9691,5733,TRANSFER,140.16,5,False,-1
32302,9691,8426,TRANSFER,140.16,5,False,-1
32303,9691,9618,TRANSFER,140.16,5,False,-1
32304,9691,9576,TRANSFER,140.16,5,False,-1
32305,9691,9211,TRANSFER,140.16,5,False,-1
32306,9691,8843,TRANSFER,140.16,5,False,-1
32307,9691,9910,TRANSFER,140.16,5,False,-1
32308,9691,4266,TRANSFER,140.16,5,False,-1
32309,9691,5498,TRANSFER,140.16,5,False,-1
32310,9691,9457,TRANSFER,140.16,5,False,-1
32311,9691,9072,TRANSFER,140.16,5,False,-1
32312,9691,3133,TRANSFER,140.16,5,False,-1
32313,9691,9230,TRANSFER,140.16,5,False,-1
32314,9691,7294,TRANSFER,140.16,5,False,-1
32315,9691,1622,TRANSFER,140.16,5,False,-1
32316,9691,5863,TRANSFER,140.16,5,False,-1
32317,9691,7824,TRANSFER,140.16,5,False,-1
32318,9691,6836,TRANSFER,140.16,5,False,-1
32319,5896,771,TRANSFER,327.2,5,False,-1
32320,2586,9985,TRANSFER,569.8,5,False,-1
32321,7001,2731,TRANSFER,16.3,5,False,-1
32322,7001,9579,TRANSFER,16.3,5,False,-1
32323,7001,7125,TRANSFER,16.3,5,False,-1
32324,7001,6236,TRANSFER,16.3,5,False,-1
32325,7001,7401,TRANSFER,16.3,5,False,-1
32326,7001,5005,TRANSFER,16.3,5,False,-1
32327,7001,3697,TRANSFER,16.3,5,False,-1
32328,7001,9318,TRANSFER,16.3,5,False,-1
32329,7001,9516,TRANSFER,16.3,5,False,-1
32330,7001,9829,TRANSFER,16.3,5,False,-1
32331,7001,5911,TRANSFER,16.3,5,False,-1
32332,7001,9174,TRANSFER,16.3,5,False,-1
32333,2746,9147,TRANSFER,133.13,5,False,-1
32334,2746,9007,TRANSFER,133.13,5,False,-1
32335,2746,9996,TRANSFER,133.13,5,False,-1
32336,2746,9957,TRANSFER,133.13,5,False,-1
32337,2746,9381,TRANSFER,133.13,5,False,-1
32338,2746,9834,TRANSFER,133.13,5,False,-1
32339,2746,5998,TRANSFER,133.13,5,False,-1
32340,7436,9993,TRANSFER,420.16,5,False,-1
32341,66,9872,TRANSFER,53.21,5,False,-1
32342,66,4272,TRANSFER,53.21,5,False,-1
32343,66,5978,TRANSFER,53.21,5,False,-1
32344,7595,9975,TRANSFER,455.54,5,False,-1
32345,2583,6388,TRANSFER,488.27,5,False,-1
32346,3494,6562,TRANSFER,465.98,5,False,-1
32347,8816,9510,TRANSFER,258.54,5,False,-1
32348,3499,9960,TRANSFER,411.04,5,False,-1
32349,2421,2514,TRANSFER,532.85,5,False,-1
32350,7931,5175,TRANSFER,222.97,5,False,-1
32351,6453,8553,TRANSFER,416.66,5,False,-1
32352,3837,3925,TRANSFER,365.82,5,False,-1
32353,4076,3469,TRANSFER,13.84,5,False,-1
32354,4076,4330,TRANSFER,13.84,5,False,-1
32355,4076,2302,TRANSFER,13.84,5,False,-1
32356,4076,8599,TRANSFER,13.84,5,False,-1
32357,4076,9999,TRANSFER,13.84,5,False,-1
32358,4076,3986,TRANSFER,13.84,5,False,-1
32359,4076,6868,TRANSFER,13.84,5,False,-1
32360,4076,5292,TRANSFER,13.84,5,False,-1
32361,6,7770,TRANSFER,89.19,5,False,-1
32362,6,9007,TRANSFER,89.19,5,False,-1
32363,9546,9168,TRANSFER,513.64,5,False,-1
32364,7522,9773,TRANSFER,569.79,5,False,-1
32365,3470,9135,TRANSFER,421.5,5,False,-1
32366,3492,1775,TRANSFER,423.83,5,False,-1
32367,7484,9645,TRANSFER,420.39,5,False,-1
32368,8423,6285,TRANSFER,488.33,5,False,-1
32369,8025,7143,TRANSFER,9.01,5,False,-1
32370,8025,5384,TRANSFER,9.01,5,False,-1
32371,8025,9530,TRANSFER,9.01,5,False,-1
32372,8025,4495,TRANSFER,9.01,5,False,-1
32373,8025,9588,TRANSFER,9.01,5,False,-1
32374,8025,8478,TRANSFER,9.01,5,False,-1
32375,8025,2084,TRANSFER,9.01,5,False,-1
32376,8025,9660,TRANSFER,9.01,5,False,-1
32377,8025,9580,TRANSFER,9.01,5,False,-1
32378,8025,8714,TRANSFER,9.01,5,False,-1
32379,8025,4279,TRANSFER,9.01,5,False,-1
32380,8025,9518,TRANSFER,9.01,5,False,-1
32381,8025,724,TRANSFER,9.01,5,False,-1
32382,8025,5319,TRANSFER,9.01,5,False,-1
32383,8025,7519,TRANSFER,9.01,5,False,-1
32384,3554,6496,TRANSFER,448.23,5,False,-1
32385,3514,8762,TRANSFER,583.78,5,False,-1
32386,4244,3680,TRANSFER,5047.94,5,False,-1
32387,9526,9564,TRANSFER,435.35,5,False,-1
32388,1587,2525,TRANSFER,490.98,5,False,-1
32389,8118,9147,TRANSFER,12.92,5,False,-1
32390,8118,4088,TRANSFER,12.92,5,False,-1
32391,8118,6356,TRANSFER,12.92,5,False,-1
32392,8118,9150,TRANSFER,12.92,5,False,-1
32393,8118,1723,TRANSFER,12.92,5,False,-1
32394,8118,3927,TRANSFER,12.92,5,False,-1
32395,8118,3149,TRANSFER,12.92,5,False,-1
32396,8118,3413,TRANSFER,12.92,5,False,-1
32397,8118,4886,TRANSFER,12.92,5,False,-1
32398,8118,4403,TRANSFER,12.92,5,False,-1
32399,8118,4117,TRANSFER,12.92,5,False,-1
32400,8118,9829,TRANSFER,12.92,5,False,-1
32401,8118,6924,TRANSFER,12.92,5,False,-1
32402,8118,7926,TRANSFER,12.92,5,False,-1
32403,2435,9069,TRANSFER,503.44,5,False,-1
32404,8411,8562,TRANSFER,569.47,5,False,-1
32405,2238,8445,TRANSFER,727.13,5,False,-1
32406,9442,9762,TRANSFER,529.29,5,False,-1
32407,1547,2328,TRANSFER,548.21,5,False,-1
32408,1577,3390,TRANSFER,514.64,5,False,-1
32409,4506,2966,TRANSFER,578.29,5,False,-1
32410,6848,9466,TRANSFER,296.48,5,False,-1
32411,3102,6142,TRANSFER,24.38,5,False,-1
32412,3102,9686,TRANSFER,24.38,5,False,-1
32413,3102,2794,TRANSFER,24.38,5,False,-1
32414,3102,5367,TRANSFER,24.38,5,False,-1
32415,3102,8715,TRANSFER,24.38,5,False,-1
32416,3102,3731,TRANSFER,24.38,5,False,-1
32417,3102,2912,TRANSFER,24.38,5,False,-1
32418,5126,8685,TRANSFER,18.47,5,False,-1
32419,5126,1345,TRANSFER,18.47,5,False,-1
32420,5126,7444,TRANSFER,18.47,5,False,-1
32421,5126,9974,TRANSFER,18.47,5,False,-1
32422,5126,3772,TRANSFER,18.47,5,False,-1
32423,5126,6017,TRANSFER,18.47,5,False,-1
32424,5126,9999,TRANSFER,18.47,5,False,-1
32425,5126,8260,TRANSFER,18.47,5,False,-1
32426,5126,9619,TRANSFER,18.47,5,False,-1
32427,4566,5261,TRANSFER,492.67,5,False,-1
32428,5276,1459,TRANSFER,1930.26,5,False,-1
32429,9247,9950,TRANSFER,379.24,5,False,-1
32430,8570,8442,TRANSFER,514.95,5,False,-1
32431,9129,8981,TRANSFER,6.46,5,False,-1
32432,9129,9810,TRANSFER,6.46,5,False,-1
32433,9129,6762,TRANSFER,6.46,5,False,-1
32434,9129,5376,TRANSFER,6.46,5,False,-1
32435,9129,7358,TRANSFER,6.46,5,False,-1
32436,9129,9985,TRANSFER,6.46,5,False,-1
32437,9129,9963,TRANSFER,6.46,5,False,-1
32438,9129,6620,TRANSFER,6.46,5,False,-1
32439,9129,3112,TRANSFER,6.46,5,False,-1
32440,9129,2275,TRANSFER,6.46,5,False,-1
32441,9129,9186,TRANSFER,6.46,5,False,-1
32442,9129,9393,TRANSFER,6.46,5,False,-1
32443,9129,1445,TRANSFER,6.46,5,False,-1
32444,9129,3466,TRANSFER,6.46,5,False,-1
32445,9129,1562,TRANSFER,6.46,5,False,-1
32446,9129,9848,TRANSFER,6.46,5,False,-1
32447,9129,417,TRANSFER,6.46,5,False,-1
32448,9129,7406,TRANSFER,6.46,5,False,-1
32449,9129,9609,TRANSFER,6.46,5,False,-1
32450,9129,3711,TRANSFER,6.46,5,False,-1
32451,9129,5945,TRANSFER,6.46,5,False,-1
32452,518,8641,TRANSFER,422.48,5,False,-1
32453,7478,8882,TRANSFER,558.34,5,False,-1
32454,2537,7880,TRANSFER,489.02,5,False,-1
32455,1056,401,TRANSFER,28.96,5,False,-1
32456,1056,6046,TRANSFER,28.96,5,False,-1
32457,1056,6852,TRANSFER,28.96,5,False,-1
32458,1056,9479,TRANSFER,28.96,5,False,-1
32459,1056,2340,TRANSFER,28.96,5,False,-1
32460,8387,9895,TRANSFER,868.5,5,False,-1
32461,727,9972,TRANSFER,168.05,5,False,-1
32462,727,8017,TRANSFER,168.05,5,False,-1
32463,727,9721,TRANSFER,168.05,5,False,-1
32464,727,6565,TRANSFER,168.05,5,False,-1
32465,727,657,TRANSFER,168.05,5,False,-1
32466,3576,496,TRANSFER,435.89,5,False,-1
32467,2213,5393,TRANSFER,1464.5,5,False,-1
32468,6544,2830,TRANSFER,414.26,5,False,-1
32469,5786,4484,TRANSFER,150.41,5,False,-1
32470,5786,9514,TRANSFER,150.41,5,False,-1
32471,5786,4422,TRANSFER,150.41,5,False,-1
32472,5786,4038,TRANSFER,150.41,5,False,-1
32473,5786,5303,TRANSFER,150.41,5,False,-1
32474,5786,9848,TRANSFER,150.41,5,False,-1
32475,5786,9702,TRANSFER,150.41,5,False,-1
32476,5786,3995,TRANSFER,150.41,5,False,-1
32477,5786,5536,TRANSFER,150.41,5,False,-1
32478,5786,2060,TRANSFER,150.41,5,False,-1
32479,1459,8398,TRANSFER,511.66,5,False,-1
32480,2491,3715,TRANSFER,530.03,5,False,-1
32481,9461,9520,TRANSFER,598.15,5,False,-1
32482,1595,3504,TRANSFER,449.69,5,False,-1
32483,617,9199,TRANSFER,153.02,5,False,-1
32484,617,7289,TRANSFER,153.02,5,False,-1
32485,617,8338,TRANSFER,153.02,5,False,-1
32486,617,9923,TRANSFER,153.02,5,False,-1
32487,617,7193,TRANSFER,153.02,5,False,-1
32488,497,4507,TRANSFER,415.7,5,False,-1
32489,8442,8311,TRANSFER,496.14,5,False,-1
32490,3500,1326,TRANSFER,476.51,5,False,-1
32491,2558,9653,TRANSFER,476.98,5,False,-1
32492,7476,1865,TRANSFER,487.08,5,False,-1
32493,9836,6430,TRANSFER,273.04,5,False,-1
32494,9836,9744,TRANSFER,273.04,5,False,-1
32495,6535,1489,TRANSFER,472.48,5,False,-1
32496,5568,5251,TRANSFER,413.51,5,False,-1
32497,5189,9711,TRANSFER,15.48,5,False,-1
32498,5189,7224,TRANSFER,15.48,5,False,-1
32499,5189,8755,TRANSFER,15.48,5,False,-1
32500,5189,599,TRANSFER,15.48,5,False,-1
32501,5189,2367,TRANSFER,15.48,5,False,-1
32502,5189,4346,TRANSFER,15.48,5,False,-1
32503,5189,9561,TRANSFER,15.48,5,False,-1
32504,5189,4869,TRANSFER,15.48,5,False,-1
32505,5189,6925,TRANSFER,15.48,5,False,-1
32506,1499,6450,TRANSFER,471.83,5,False,-1
32507,7442,9631,TRANSFER,402.97,5,False,-1
32508,1496,8201,TRANSFER,474.79,5,False,-1
32509,4479,9410,TRANSFER,480.32,5,False,-1
32510,4387,9355,TRANSFER,1129.15,5,False,-1
32511,8422,7363,TRANSFER,557.96,5,False,-1
32512,2166,8234,TRANSFER,22.64,5,False,-1
32513,2166,1981,TRANSFER,22.64,5,False,-1
32514,2166,3366,TRANSFER,22.64,5,False,-1
32515,2166,316,TRANSFER,22.64,5,False,-1
32516,2166,3372,TRANSFER,22.64,5,False,-1
32517,2166,6805,TRANSFER,22.64,5,False,-1
32518,6477,2942,TRANSFER,537.36,5,False,-1
32519,9539,9300,TRANSFER,518.03,5,False,-1
32520,1554,2855,TRANSFER,446.85,5,False,-1
32521,450,7276,TRANSFER,425.42,5,False,-1
32522,8579,9366,TRANSFER,440.75,5,False,-1
32523,8402,8783,TRANSFER,434.86,5,False,-1
32524,7584,5352,TRANSFER,512.4,5,False,-1
32525,517,8589,TRANSFER,437.39,5,False,-1
32526,5002,9961,TRANSFER,21.34,5,False,-1
32527,5002,9783,TRANSFER,21.34,5,False,-1
32528,5002,6264,TRANSFER,21.34,5,False,-1
32529,5002,9954,TRANSFER,21.34,5,False,-1
32530,5002,4112,TRANSFER,21.34,5,False,-1
32531,5002,6543,TRANSFER,21.34,5,False,-1
32532,5002,9590,TRANSFER,21.34,5,False,-1
32533,5002,1916,TRANSFER,21.34,5,False,-1
32534,5002,9827,TRANSFER,21.34,5,False,-1
32535,3490,4151,TRANSFER,439.44,5,False,-1
32536,3428,9983,TRANSFER,504.2,5,False,-1
32537,8578,9675,TRANSFER,421.63,5,False,-1
32538,8563,9113,TRANSFER,534.76,5,False,-1
32539,3582,6907,TRANSFER,497.2,5,False,-1
32540,7449,6570,TRANSFER,427.51,5,False,-1
32541,8482,6793,TRANSFER,582.83,5,False,-1
32542,7588,6274,TRANSFER,428.1,5,False,-1
32543,9591,8850,TRANSFER,500.36,5,False,-1
32544,5433,4639,TRANSFER,532.9,5,False,-1
32545,2450,5195,TRANSFER,407.1,5,False,-1
32546,494,7645,TRANSFER,583.85,5,False,-1
32547,2490,2468,TRANSFER,590.92,5,False,-1
32548,599,4460,TRANSFER,596.79,5,False,-1
32549,3580,8585,TRANSFER,547.84,5,False,-1
32550,5412,9364,TRANSFER,517.53,5,False,-1
32551,7507,8596,TRANSFER,507.75,5,False,-1
32552,9482,9169,TRANSFER,400.67,5,False,-1
32553,7481,3303,TRANSFER,596.61,5,False,-1
32554,5544,6289,TRANSFER,466.14,5,False,-1
32555,2594,9167,TRANSFER,504.98,5,False,-1
32556,7543,9983,TRANSFER,570.9,5,False,-1
32557,7573,7320,TRANSFER,487.95,5,False,-1
32558,9281,9784,TRANSFER,676.46,5,False,-1
32559,7687,6350,TRANSFER,118.44,5,False,-1
32560,7687,6055,TRANSFER,118.44,5,False,-1
32561,7687,4762,TRANSFER,118.44,5,False,-1
32562,7687,8196,TRANSFER,118.44,5,False,-1
32563,7687,8372,TRANSFER,118.44,5,False,-1
32564,7687,4629,TRANSFER,118.44,5,False,-1
32565,7687,3027,TRANSFER,118.44,5,False,-1
32566,7687,9518,TRANSFER,118.44,5,False,-1
32567,7687,4698,TRANSFER,118.44,5,False,-1
32568,7687,9944,TRANSFER,118.44,5,False,-1
32569,7687,5932,TRANSFER,118.44,5,False,-1
32570,7687,5834,TRANSFER,118.44,5,False,-1
32571,7687,9508,TRANSFER,118.44,5,False,-1
32572,5562,8872,TRANSFER,506.94,5,False,-1
32573,3686,4749,TRANSFER,130.82,5,False,-1
32574,3686,8343,TRANSFER,130.82,5,False,-1
32575,3686,6683,TRANSFER,130.82,5,False,-1
32576,3686,960,TRANSFER,130.82,5,False,-1
32577,3686,753,TRANSFER,130.82,5,False,-1
32578,3686,9998,TRANSFER,130.82,5,False,-1
32579,3686,9679,TRANSFER,130.82,5,False,-1
32580,3686,3953,TRANSFER,130.82,5,False,-1
32581,7818,9993,TRANSFER,264.58,5,False,-1
32582,3505,6197,TRANSFER,499.54,5,False,-1
32583,509,8311,TRANSFER,534.75,5,False,-1
32584,4517,9972,TRANSFER,408.85,5,False,-1
32585,1518,2930,TRANSFER,513.17,5,False,-1
32586,8548,6220,TRANSFER,468.5,5,False,-1
32587,2351,5473,TRANSFER,260.09,5,False,-1
32588,6464,7065,TRANSFER,452.89,5,False,-1
32589,5405,9048,TRANSFER,482.02,5,False,-1
32590,9491,7066,TRANSFER,432.77,5,False,-1
32591,7500,8762,TRANSFER,414.48,5,False,-1
32592,6585,809,TRANSFER,437.42,5,False,-1
32593,491,3229,TRANSFER,489.33,5,False,-1
32594,5406,6949,TRANSFER,555.02,5,False,-1
32595,944,6691,TRANSFER,278.51,5,False,-1
